,gas_charge_C,gas_charge_H_max,Reactant_SMILES,Atom_nº,bde_avg,Reactive Atom,DOI
1064,0.05485,0.06007,C/C(=C/CC(C)O)[N+](=O)[O-],4,0.1241484,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1065,-0.03864,0.02568,C/C(=C/CC(C)O)[N+](=O)[O-],5,-0.0772783,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1066,0.05707,0.06034,O[C@@H]1C[C@@H]2CC[C@H]1C2,1,0.1220752,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1067,-0.02387,0.02959,O[C@@H]1C[C@@H]2CC[C@H]1C2,2,-0.0028478,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1068,-0.03859,0.03038,O[C@@H]1C[C@@H]2CC[C@H]1C2,3,-0.1577178,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1069,-0.04998,0.02695,O[C@@H]1C[C@@H]2CC[C@H]1C2,4,0.0113612,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1070,-0.04771,0.02704,O[C@@H]1C[C@@H]2CC[C@H]1C2,5,0.037289,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1071,-0.01497,0.03293,O[C@@H]1C[C@@H]2CC[C@H]1C2,6,-0.1440187,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1072,-0.04503,0.02732,O[C@@H]1C[C@@H]2CC[C@H]1C2,7,-0.0995365,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1073,-0.00025,0.03274,C1C[NH+]2CCC1CC2,0,0.0865233,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1074,0.07732,0.09235,C1C[NH+]2CCC1CC2,1,0.1478304,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1075,-0.02541,0.03093,C1C[NH+]2CCC1CC2,5,0.0925731,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1076,-0.0049,0.03104,CC(=O)C1CCCC1=O,0,0.0662159,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1077,0.07598,0.04642,CC(=O)C1CCCC1=O,3,0.271703,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1078,-0.03604,0.02785,CC(=O)C1CCCC1=O,4,0.0111418,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1079,-0.04523,0.02713,CC(=O)C1CCCC1=O,5,0.0150613,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1080,0.00688,0.03468,CC(=O)C1CCCC1=O,6,0.1798021,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1081,-0.06538,0.02304,CCCCCC(O)CC,0,-0.0462713,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1082,-0.05617,0.02637,CCCCCC(O)CC,1,0.0213069,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1083,-0.05347,0.02664,CCCCCC(O)CC,2,0.0161309,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1084,-0.05086,0.02675,CCCCCC(O)CC,3,0.0444029,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1085,-0.02702,0.0293,CCCCCC(O)CC,4,0.0123514,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1086,0.05372,0.06002,CCCCCC(O)CC,5,0.1170979,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1087,-0.02986,0.02901,CCCCCC(O)CC,7,0.0081238,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1088,-0.06292,0.02313,CCCCCC(O)CC,8,-0.0299766,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1089,0.08273,0.06291,O[C@H]1CCCCC[C@@H]2O[C@@H]21,1,0.1539657,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1090,-0.02433,0.0294,O[C@H]1CCCCC[C@@H]2O[C@@H]21,2,0.0332567,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1091,-0.05074,0.02675,O[C@H]1CCCCC[C@@H]2O[C@@H]21,3,0.0643212,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1092,-0.05311,0.02666,O[C@H]1CCCCC[C@@H]2O[C@@H]21,4,0.0768066,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1093,-0.05073,0.02675,O[C@H]1CCCCC[C@@H]2O[C@@H]21,5,0.0235676,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1094,-0.02404,0.02941,O[C@H]1CCCCC[C@@H]2O[C@@H]21,6,0.0586481,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1095,0.08684,0.06322,O[C@H]1CCCCC[C@@H]2O[C@@H]21,7,-0.0689835,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1096,0.10994,0.0659,O[C@H]1CCCCC[C@@H]2O[C@@H]21,9,-0.1078583,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1097,-0.03604,0.02578,C[C@@H](O)[C@H](O)c1ccccc1,0,-0.0785172,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1098,0.08126,0.06287,C[C@@H](O)[C@H](O)c1ccccc1,1,0.1179014,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1099,0.10456,0.068,C[C@@H](O)[C@H](O)c1ccccc1,3,0.2978963,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1100,-0.05635,0.06266,C[C@@H](O)[C@H](O)c1ccccc1,6,-0.2894744,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1101,-0.0619,0.06228,C[C@@H](O)[C@H](O)c1ccccc1,7,-0.2853365,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1102,-0.06225,0.06227,C[C@@H](O)[C@H](O)c1ccccc1,8,-0.2930218,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1103,-0.0533,0.02665,C1CCC[C@H]2C[C@H]2CC1,0,0.086246,0,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1104,-0.05303,0.02666,C1CCC[C@H]2C[C@H]2CC1,2,0.0375461,0,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1105,-0.05017,0.02695,C1CCC[C@H]2C[C@H]2CC1,3,0.0757965,0,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1106,-0.0383,0.03056,C1CCC[C@H]2C[C@H]2CC1,4,-0.110028,0,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1107,-0.04706,0.02724,C1CCC[C@H]2C[C@H]2CC1,5,-0.1974814,0,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1108,-0.03158,0.02615,CC(O)c1cc2ccccc2o1,0,-0.0811775,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1109,0.10889,0.06827,CC(O)c1cc2ccccc2o1,1,0.4280057,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1110,-0.00989,0.06673,CC(O)c1cc2ccccc2o1,4,-0.4525267,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1111,-0.05111,0.06304,CC(O)c1cc2ccccc2o1,6,-0.3050081,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1112,-0.0614,0.06229,CC(O)c1cc2ccccc2o1,7,-0.2977522,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1113,-0.05852,0.06241,CC(O)c1cc2ccccc2o1,8,-0.2912891,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1114,-0.01869,0.06624,CC(O)c1cc2ccccc2o1,9,-0.338469,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1115,-0.06538,0.02304,CCCCCCC[N+](C)(C)C.F[B-](F)(F)F,0,-0.0462713,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1116,-0.05617,0.02637,CCCCCCC[N+](C)(C)C.F[B-](F)(F)F,1,0.0212955,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1117,-0.05356,0.02664,CCCCCCC[N+](C)(C)C.F[B-](F)(F)F,2,0.0162876,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1118,-0.0531,0.02666,CCCCCCC[N+](C)(C)C.F[B-](F)(F)F,3,0.0172199,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1119,-0.04795,0.02687,CCCCCCC[N+](C)(C)C.F[B-](F)(F)F,4,0.0281509,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1120,-0.00347,0.03244,CCCCCCC[N+](C)(C)C.F[B-](F)(F)F,5,0.0579667,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1121,0.07799,0.09239,CCCCCCC[N+](C)(C)C.F[B-](F)(F)F,6,-0.0950412,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1122,0.06767,0.08863,CCCCCCC[N+](C)(C)C.F[B-](F)(F)F,8,-0.1719864,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1123,-0.0568,0.02371,C[C@]12CC[C@@H]3O[C@@H]3[C@@H]1CC[C@@H]2O,0,-0.0422634,10,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1124,-0.04246,0.02742,C[C@]12CC[C@@H]3O[C@@H]3[C@@H]1CC[C@@H]2O,2,0.0636385,10,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1125,-0.02351,0.02943,C[C@]12CC[C@@H]3O[C@@H]3[C@@H]1CC[C@@H]2O,3,0.0634618,10,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1126,0.08448,0.06313,C[C@]12CC[C@@H]3O[C@@H]3[C@@H]1CC[C@@H]2O,4,-0.0975183,10,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1127,0.08757,0.06344,C[C@]12CC[C@@H]3O[C@@H]3[C@@H]1CC[C@@H]2O,6,-0.053422,10,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1128,-0.00444,0.0337,C[C@]12CC[C@@H]3O[C@@H]3[C@@H]1CC[C@@H]2O,7,0.0549966,10,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1129,-0.04477,0.02715,C[C@]12CC[C@@H]3O[C@@H]3[C@@H]1CC[C@@H]2O,8,0.0238108,10,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1130,-0.02607,0.02933,C[C@]12CC[C@@H]3O[C@@H]3[C@@H]1CC[C@@H]2O,9,0.0351153,10,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1131,0.05971,0.06063,C[C@]12CC[C@@H]3O[C@@H]3[C@@H]1CC[C@@H]2O,10,0.114837,10,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1132,0.08294,0.06311,O[C@H]1C[C@H]2CC[C@]1(O)CC2,1,0.0952088,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1133,-0.02131,0.0297,O[C@H]1C[C@H]2CC[C@]1(O)CC2,2,-0.0324411,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1134,-0.03865,0.03037,O[C@H]1C[C@H]2CC[C@]1(O)CC2,3,-0.0147905,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1135,-0.04751,0.02705,O[C@H]1C[C@H]2CC[C@]1(O)CC2,4,0.0168914,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1136,-0.02132,0.02971,O[C@H]1C[C@H]2CC[C@]1(O)CC2,5,0.0418631,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1137,-0.05927,0.02361,CC1(C)[C@@H]2C[C@H](O)[C@@](C)(O)[C@H]1C2,0,-0.0072874,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1138,-0.03294,0.03094,CC1(C)[C@@H]2C[C@H](O)[C@@](C)(O)[C@H]1C2,3,-0.1441002,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1139,-0.02078,0.02972,CC1(C)[C@@H]2C[C@H](O)[C@@](C)(O)[C@H]1C2,4,0.0055907,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1140,0.08298,0.06311,CC1(C)[C@@H]2C[C@H](O)[C@@](C)(O)[C@H]1C2,5,0.0741709,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1141,-0.03321,0.02608,CC1(C)[C@@H]2C[C@H](O)[C@@](C)(O)[C@H]1C2,8,-0.0706489,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1142,-0.00445,0.03389,CC1(C)[C@@H]2C[C@H](O)[C@@](C)(O)[C@H]1C2,10,-0.1673383,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1143,-0.04361,0.02737,CC1(C)[C@@H]2C[C@H](O)[C@@](C)(O)[C@H]1C2,11,-0.041612,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1144,-0.03054,0.02651,CCOC(=O)C(C(C)=O)c1ccccc1,0,-0.0761826,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1145,0.08849,0.07038,CCOC(=O)C(C(C)=O)c1ccccc1,1,0.0118128,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1146,0.13992,0.05548,CCOC(=O)C(C(C)=O)c1ccccc1,5,0.2994674,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1147,-0.00438,0.03105,CCOC(=O)C(C(C)=O)c1ccccc1,7,0.076066,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1148,-0.05772,0.0626,CCOC(=O)C(C(C)=O)c1ccccc1,10,-0.2881924,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1149,-0.06195,0.06228,CCOC(=O)C(C(C)=O)c1ccccc1,11,-0.2873577,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1150,-0.06225,0.06227,CCOC(=O)C(C(C)=O)c1ccccc1,12,-0.2927638,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1151,-0.08532,0.05444,C=C1C(=O)OO[C@]12C1CC3CC2C[C@@H](C3)C1,0,-0.2753358,9,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1152,-0.00256,0.0338,C=C1C(=O)OO[C@]12C1CC3CC2C[C@@H](C3)C1,7,-0.0189272,9,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1153,-0.04428,0.02734,C=C1C(=O)OO[C@]12C1CC3CC2C[C@@H](C3)C1,8,-0.010662,9,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1154,-0.04039,0.0303,C=C1C(=O)OO[C@]12C1CC3CC2C[C@@H](C3)C1,9,0.0010099,9,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1155,-0.04754,0.02722,C=C1C(=O)OO[C@]12C1CC3CC2C[C@@H](C3)C1,14,-0.0290682,9,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1156,-0.03316,0.02608,CC1(C)OC12C1CC3CC(C1)CC2C3,0,0.0116552,0,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1157,-0.00847,0.03338,CC1(C)OC12C1CC3CC(C1)CC2C3,5,0.0002764,0,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1158,-0.04468,0.02733,CC1(C)OC12C1CC3CC(C1)CC2C3,6,-0.0031595,0,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1159,-0.04042,0.0303,CC1(C)OC12C1CC3CC(C1)CC2C3,7,0.0075361,0,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1160,-0.04754,0.02722,CC1(C)OC12C1CC3CC(C1)CC2C3,8,-0.0210968,0,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1161,0.10904,0.06839,O[C@H](c1ccccc1)[C@H](O)c1ccccc1,1,0.3435004,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1162,-0.05633,0.06266,O[C@H](c1ccccc1)[C@H](O)c1ccccc1,3,-0.2934972,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1163,-0.0619,0.06228,O[C@H](c1ccccc1)[C@H](O)c1ccccc1,4,-0.2853365,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1164,-0.06225,0.06227,O[C@H](c1ccccc1)[C@H](O)c1ccccc1,5,-0.2930216,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1165,-0.05425,0.024,CC1c2ccccc2-c2ccccc21,0,-0.0572683,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1166,0.00733,0.03997,CC1c2ccccc2-c2ccccc21,1,0.43454,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1167,-0.05781,0.0626,CC1c2ccccc2-c2ccccc21,3,-0.2909475,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1168,-0.06193,0.06228,CC1c2ccccc2-c2ccccc21,4,-0.2858943,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1169,-0.06163,0.06229,CC1c2ccccc2-c2ccccc21,5,-0.2738101,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1170,-0.05407,0.06293,CC1c2ccccc2-c2ccccc21,6,-0.2927191,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1171,-0.05926,0.02361,CC(C)(C)C1c2ccccc2-c2ccccc21,0,-0.0283039,4,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1172,0.01501,0.04081,CC(C)(C)C1c2ccccc2-c2ccccc21,4,0.3324409,4,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1173,-0.05778,0.06261,CC(C)(C)C1c2ccccc2-c2ccccc21,6,-0.2827883,4,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1174,-0.06193,0.06228,CC(C)(C)C1c2ccccc2-c2ccccc21,7,-0.285599,4,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1175,-0.06163,0.06229,CC(C)(C)C1c2ccccc2-c2ccccc21,8,-0.2738101,4,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1176,-0.05407,0.06293,CC(C)(C)C1c2ccccc2-c2ccccc21,9,-0.2886748,4,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1177,-0.06225,0.06227,c1ccc(C2c3ccccc3-c3ccccc32)cc1,0,-0.2925072,4,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1178,-0.06196,0.06228,c1ccc(C2c3ccccc3-c3ccccc32)cc1,1,-0.2867311,4,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1179,-0.05808,0.0626,c1ccc(C2c3ccccc3-c3ccccc32)cc1,2,-0.2803078,4,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1180,0.03518,0.04528,c1ccc(C2c3ccccc3-c3ccccc32)cc1,4,0.5043666,4,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1181,-0.05746,0.06262,c1ccc(C2c3ccccc3-c3ccccc32)cc1,6,-0.2874711,4,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1182,-0.06192,0.06228,c1ccc(C2c3ccccc3-c3ccccc32)cc1,7,-0.2865229,4,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1183,-0.06163,0.06229,c1ccc(C2c3ccccc3-c3ccccc32)cc1,8,-0.2738101,4,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1184,-0.05406,0.06293,c1ccc(C2c3ccccc3-c3ccccc32)cc1,9,-0.2912788,4,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1185,0.05244,0.03929,O=C1C[C@@H](c2ccccc2)Oc2ccccc21,2,0.1424591,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1186,0.13099,0.08005,O=C1C[C@@H](c2ccccc2)Oc2ccccc21,3,0.312169,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1187,-0.05532,0.0627,O=C1C[C@@H](c2ccccc2)Oc2ccccc21,5,-0.2888897,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1188,-0.06186,0.06228,O=C1C[C@@H](c2ccccc2)Oc2ccccc21,6,-0.2837333,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1189,-0.06224,0.06227,O=C1C[C@@H](c2ccccc2)Oc2ccccc21,7,-0.2928319,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1190,-0.01916,0.06622,O=C1C[C@@H](c2ccccc2)Oc2ccccc21,12,-0.3505487,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1191,-0.05854,0.06241,O=C1C[C@@H](c2ccccc2)Oc2ccccc21,13,-0.2882511,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1192,-0.06127,0.0623,O=C1C[C@@H](c2ccccc2)Oc2ccccc21,14,-0.3116582,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1193,-0.04766,0.06317,O=C1C[C@@H](c2ccccc2)Oc2ccccc21,15,-0.3170687,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1194,0.07449,0.04356,O=C(CC(=O)c1ccccc1)c1ccccc1,2,0.1426295,2,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1195,-0.0514,0.06303,O=C(CC(=O)c1ccccc1)c1ccccc1,6,-0.26101,2,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1196,-0.06155,0.06229,O=C(CC(=O)c1ccccc1)c1ccccc1,7,-0.2959332,2,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1197,-0.06222,0.06227,O=C(CC(=O)c1ccccc1)c1ccccc1,8,-0.2905237,2,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1198,-0.03053,0.02651,CCOC(=O)C1CCCN1C(=O)OCc1ccccc1,0,-0.076057,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1199,0.08854,0.07038,CCOC(=O)C1CCCN1C(=O)OCc1ccccc1,1,-0.0067483,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1200,0.13273,0.06548,CCOC(=O)C1CCCN1C(=O)OCc1ccccc1,5,0.3424989,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1201,-0.01987,0.02944,CCOC(=O)C1CCCN1C(=O)OCc1ccccc1,6,-0.0161744,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1202,-0.03274,0.02856,CCOC(=O)C1CCCN1C(=O)OCc1ccccc1,7,0.0178358,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1203,0.02487,0.04954,CCOC(=O)C1CCCN1C(=O)OCc1ccccc1,8,0.1563583,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1204,0.11831,0.07605,CCOC(=O)C1CCCN1C(=O)OCc1ccccc1,13,0.2737601,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1205,-0.05563,0.06269,CCOC(=O)C1CCCN1C(=O)OCc1ccccc1,15,-0.2933847,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1206,-0.06187,0.06228,CCOC(=O)C1CCCN1C(=O)OCc1ccccc1,16,-0.2848574,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1207,-0.06224,0.06227,CCOC(=O)C1CCCN1C(=O)OCc1ccccc1,17,-0.2921713,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1208,-0.06225,0.06227,c1ccc(C2Cc3ccccc3CO2)cc1,0,-0.2923126,12,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1209,-0.0619,0.06228,c1ccc(C2Cc3ccccc3CO2)cc1,1,-0.2855066,12,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1210,-0.05642,0.06266,c1ccc(C2Cc3ccccc3CO2)cc1,2,-0.2879544,12,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1211,0.08694,0.06589,c1ccc(C2Cc3ccccc3CO2)cc1,4,0.2932968,12,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1212,0.00322,0.03465,c1ccc(C2Cc3ccccc3CO2)cc1,5,0.2298954,12,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1213,-0.05857,0.06257,c1ccc(C2Cc3ccccc3CO2)cc1,7,-0.292367,12,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1214,-0.06197,0.06228,c1ccc(C2Cc3ccccc3CO2)cc1,8,-0.2914621,12,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1215,-0.06189,0.06228,c1ccc(C2Cc3ccccc3CO2)cc1,9,-0.2912924,12,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1216,-0.05644,0.06266,c1ccc(C2Cc3ccccc3CO2)cc1,10,-0.2845066,12,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1217,0.07276,0.06187,c1ccc(C2Cc3ccccc3CO2)cc1,12,0.3252429,12,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1218,-0.02595,0.06537,Fc1ccc(C2Cc3ccccc3CO2)cc1,2,-0.3429763,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1219,-0.05352,0.06276,Fc1ccc(C2Cc3ccccc3CO2)cc1,3,-0.2941661,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
